root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
10-D,Distribution report,2024-01-26,2024-01-12,BENCHMARK 2018-B6 MORTGAGE TRUST,,0001751874,1751874,"New York, New York",Delaware,333-207132-19,24566378,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-207132-19&action=getcompany,https://www.sec.gov/Archives/edgar/data/1751874/000162829724000030/0001628297-24-000030-index.html,https://www.sec.gov/Archives/edgar/data/1751874/000162829724000030/ex99_1.htm
NPORT-P,,2024-03-25,2024-01-31,Nuveen Quality Municipal Income Fund,NAD,0001083839,1083839,"Chicago, Illinois",Massachusetts,811-09297,24777549,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09297&action=getcompany,https://www.sec.gov/Archives/edgar/data/1083839/000175272424065295/0001752724-24-065295-index.html,https://www.sec.gov/Archives/edgar/data/1083839/000175272424065295/tiaa_NAD.htm
NPORT-P,,2024-03-26,2024-01-31,"PRINCIPAL FUNDS, INC.",,0000898745,898745,"Des Moines, Iowa",Maryland,811-07572,24781467,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07572&action=getcompany,https://www.sec.gov/Archives/edgar/data/898745/000175272424066819/0001752724-24-066819-index.html,https://www.sec.gov/Archives/edgar/data/898745/000175272424066819/primary_doc.xml
10-D,Distribution report,2024-01-31,2024-01-18,CITIGROUP COMMERCIAL MORTGAGE TRUST 2019-C7,,0001794303,1794303,"New York, New York",Delaware,333-228597-05,24581826,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-228597-05&action=getcompany,https://www.sec.gov/Archives/edgar/data/1794303/000162829724000076/0001628297-24-000076-index.html,https://www.sec.gov/Archives/edgar/data/1794303/000162829724000076/ex99_1.htm
NPORT-P,,2024-03-25,2024-01-31,Federated Hermes Income Securities Trust,,0000789281,789281,"Warrendale, Pennsylvania",Massachusetts,811-04577,24777208,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04577&action=getcompany,https://www.sec.gov/Archives/edgar/data/789281/000114554924016953/0001145549-24-016953-index.html,https://www.sec.gov/Archives/edgar/data/789281/000114554924016953/poi_fhmuniandstockadvfd.htm
N-MFP2,Monthly portfolio holdings schedule,2024-01-08,2023-12-29,Federated Hermes Money Market Obligations Trust,,0000856517,856517,"Warrendale, Pennsylvania",Massachusetts,811-05950,24519351,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05950&action=getcompany,https://www.sec.gov/Archives/edgar/data/856517/000125889724000009/0001258897-24-000009-index.html,https://www.sec.gov/Archives/edgar/data/856517/000125889724000009/primary_doc.xml
NPORT-P,,2024-03-26,2024-01-31,COLUMBIA FUNDS SERIES TRUST,,0001097519,1097519,"Boston, Massachusetts",Delaware,811-09645,24781987,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09645&action=getcompany,https://www.sec.gov/Archives/edgar/data/1097519/000114554924017395/0001145549-24-017395-index.html,https://www.sec.gov/Archives/edgar/data/1097519/000114554924017395/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,"T. Rowe Price Tax-Free Income Fund, Inc.",,0000202927,202927,"Baltimore, Maryland",Maryland,811-02684,24564458,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-02684&action=getcompany,https://www.sec.gov/Archives/edgar/data/202927/000020292724000005/0000202927-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/202927/000020292724000005/7006TRP113023.htm
NPORT-P,,2024-01-25,2023-11-30,Nuveen California Quality Municipal Income Fund,NAC,0001074952,1074952,"Chicago, Illinois",Massachusetts,811-09161,24560706,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09161&action=getcompany,https://www.sec.gov/Archives/edgar/data/1074952/000175272424013533/0001752724-24-013533-index.html,https://www.sec.gov/Archives/edgar/data/1074952/000175272424013533/tiaa_NAC.htm
NPORT-P,,2024-01-29,2023-11-30,Invesco Advantage Municipal Income Trust II,VKI,0000908993,908993,"Atlanta, Georgia",Massachusetts,811-07868,24572178,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07868&action=getcompany,https://www.sec.gov/Archives/edgar/data/908993/000175272424017949/0001752724-24-017949-index.html,https://www.sec.gov/Archives/edgar/data/908993/000175272424017949/primary_doc.xml
10-K,Annual report,2024-03-27,2023-12-31,Sky Harbour Group Corp,"SKYH, SKYH-WT",0001823587,1823587,"Omaha, Nebraska",Delaware,001-39648,24790523,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39648&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823587/000143774924009585/0001437749-24-009585-index.html,https://www.sec.gov/Archives/edgar/data/1823587/000143774924009585/ysac20231231_10k.htm
10-K,Annual report,2024-02-26,2023-12-31,"Clear Channel Outdoor Holdings, Inc.",CCO,0001334978,1334978,"San Antonio, Texas",[],001-32663,24673472,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32663&action=getcompany,https://www.sec.gov/Archives/edgar/data/1334978/000133497824000006/0001334978-24-000006-index.html,https://www.sec.gov/Archives/edgar/data/1334978/000133497824000006/exhibit21-ccoh2023q4.htm
10-K,Annual report,2024-02-22,2023-12-31,COPT DEFENSE PROPERTIES,CDP,0000860546,860546,"Columbia, Maryland",Maryland,001-14023,24665954,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14023&action=getcompany,https://www.sec.gov/Archives/edgar/data/860546/000086054624000013/0000860546-24-000013-index.html,https://www.sec.gov/Archives/edgar/data/860546/000086054624000013/cdp12312023ex211.htm
NPORT-P,,2024-03-28,2024-01-31,"T. Rowe Price Summit Municipal Funds, Inc.",,0000912029,912029,"Baltimore, Maryland",Maryland,811-07095,24796709,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07095&action=getcompany,https://www.sec.gov/Archives/edgar/data/912029/000091202924000020/0000912029-24-000020-index.html,https://www.sec.gov/Archives/edgar/data/912029/000091202924000020/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,"T. Rowe Price Summit Municipal Funds, Inc.",,0000912029,912029,"Baltimore, Maryland",Maryland,811-07095,24796709,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07095&action=getcompany,https://www.sec.gov/Archives/edgar/data/912029/000091202924000020/0000912029-24-000020-index.html,https://www.sec.gov/Archives/edgar/data/912029/000091202924000020/70B9TRP013124.htm
NPORT-P,,2024-01-29,2023-11-30,AIM TAX-EXEMPT FUNDS,INVESCO TAX-EXEMPT FUNDS,0000909466,909466,"Houston, Texas",Delaware,811-07890,24572185,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07890&action=getcompany,https://www.sec.gov/Archives/edgar/data/909466/000175272424017956/0001752724-24-017956-index.html,https://www.sec.gov/Archives/edgar/data/909466/000175272424017956/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673958,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037842/0001752724-24-037842-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037842/edgar.htm
NPORT-P,,2024-03-27,2024-01-31,"BLACKROCK MUNIHOLDINGS CALIFORNIA QUALITY FUND, INC.",MUC,0001051004,1051004,"Wilmington, Delaware",Maryland,811-08573,24788492,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-08573&action=getcompany,https://www.sec.gov/Archives/edgar/data/1051004/000175272424070913/0001752724-24-070913-index.html,https://www.sec.gov/Archives/edgar/data/1051004/000175272424070913/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,"T. Rowe Price Tax-Free Income Fund, Inc.",,0000202927,202927,"Baltimore, Maryland",Maryland,811-02684,24564458,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-02684&action=getcompany,https://www.sec.gov/Archives/edgar/data/202927/000020292724000005/0000202927-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/202927/000020292724000005/primary_doc.xml
6-K,Current report,2024-02-23,2024-02-22,Central North Airport Group,"OMAB, GAERF",0001378239,1378239,"Apodaca, Nuevo Le?n, Mexico",Mexico,001-33168,24667072,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33168&action=getcompany,https://www.sec.gov/Archives/edgar/data/1378239/000199937124002658/0001999371-24-002658-index.html,https://www.sec.gov/Archives/edgar/data/1378239/000199937124002658/oma-6k_022224.htm
10-D,Distribution report,2024-03-29,2024-03-15,CITIGROUP COMMERCIAL MORTGAGE TRUST 2019-C7,,0001794303,1794303,"New York, New York",Delaware,333-228597-05,24803210,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-228597-05&action=getcompany,https://www.sec.gov/Archives/edgar/data/1794303/000162829724000214/0001628297-24-000214-index.html,https://www.sec.gov/Archives/edgar/data/1794303/000162829724000214/ex99_1.htm
NPORT-P,,2024-01-29,2023-11-30,Invesco Exchange-Traded Fund Trust II,,0001378872,1378872,"Downers Grove, Illinois",[],811-21977,24570804,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21977&action=getcompany,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016992/0001752724-24-016992-index.html,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016992/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,OLD WESTBURY FUNDS INC,,0000909994,909994,"Wilmington, Delaware",Maryland,811-07912,24797502,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07912&action=getcompany,https://www.sec.gov/Archives/edgar/data/909994/000175272424074158/0001752724-24-074158-index.html,https://www.sec.gov/Archives/edgar/data/909994/000175272424074158/BTOW601BESS013124.htm
10-K,Annual report,2024-03-14,2023-12-31,Wells Fargo Commercial Mortgage Trust 2018-C44,,0001736659,1736659,"Charlotte, North Carolina",North Carolina,333-206677-24,24751313,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-206677-24&action=getcompany,https://www.sec.gov/Archives/edgar/data/1736659/000188852424003401/0001888524-24-003401-index.html,https://www.sec.gov/Archives/edgar/data/1736659/000188852424003401/wcm18c44_10k-2023.htm
NPORT-P,,2024-03-25,2024-01-31,NUVEEN MUNICIPAL VALUE FUND INC,NUV,0000812801,812801,"Chicago, Illinois",Minnesota,811-05120,24777544,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05120&action=getcompany,https://www.sec.gov/Archives/edgar/data/812801/000175272424065293/0001752724-24-065293-index.html,https://www.sec.gov/Archives/edgar/data/812801/000175272424065293/tiaa_NUV.htm
6-K,Current report,2024-03-20,2024-03-20,CORPORACION AMERICA AIRPORTS S.A.,CAAP,0001717393,1717393,"Luxembourg, Luxembourg",Luxembourg,001-38354,24768568,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38354&action=getcompany,https://www.sec.gov/Archives/edgar/data/1717393/000110465924036774/0001104659-24-036774-index.html,https://www.sec.gov/Archives/edgar/data/1717393/000110465924036774/tm249384d1_ex99-1.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST IV,,0001018973,1018973,"Chicago, Illinois",Massachusetts,811-07751,24560565,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07751&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018973/000175272424013466/0001752724-24-013466-index.html,https://www.sec.gov/Archives/edgar/data/1018973/000175272424013466/primary_doc.xml
6-K,Current report,2024-02-26,2024-02-26,SOUTHEAST AIRPORT GROUP,"ASR, ASRMF",0001123452,1123452,"Bosques De Las Lomas, Mexico",[],001-15132,24679626,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15132&action=getcompany,https://www.sec.gov/Archives/edgar/data/1123452/000110465924027556/0001104659-24-027556-index.html,https://www.sec.gov/Archives/edgar/data/1123452/000110465924027556/tm247309d1_ex99-1.htm
NPORT-P,,2024-01-26,2023-11-30,"T. Rowe Price State Tax-Free Funds, Inc.",,0000795384,795384,"Baltimore, Maryland",Maryland,811-04521,24564477,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04521&action=getcompany,https://www.sec.gov/Archives/edgar/data/795384/000079538424000035/0000795384-24-000035-index.html,https://www.sec.gov/Archives/edgar/data/795384/000079538424000035/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,"T. Rowe Price State Tax-Free Funds, Inc.",,0000795384,795384,"Baltimore, Maryland",Maryland,811-04521,24564470,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04521&action=getcompany,https://www.sec.gov/Archives/edgar/data/795384/000079538424000030/0000795384-24-000030-index.html,https://www.sec.gov/Archives/edgar/data/795384/000079538424000030/7026TRP113023.htm
NPORT-P,,2024-01-25,2023-11-30,MainStay MacKay DefinedTerm Municipal Opportunities Fund,MMD,0001518557,1518557,"New York, New York",Delaware,811-22551,24561283,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22551&action=getcompany,https://www.sec.gov/Archives/edgar/data/1518557/000175272424013690/0001752724-24-013690-index.html,https://www.sec.gov/Archives/edgar/data/1518557/000175272424013690/primary_doc.xml
NPORT-P,,2024-01-24,2023-11-30,LEGG MASON PARTNERS INCOME TRUST,,0000764624,764624,"New York, New York",Maryland,811-04254,24555614,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04254&action=getcompany,https://www.sec.gov/Archives/edgar/data/764624/000175272424010281/0001752724-24-010281-index.html,https://www.sec.gov/Archives/edgar/data/764624/000175272424010281/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673960,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037834/0001752724-24-037834-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037834/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,OLD WESTBURY FUNDS INC,,0000909994,909994,"Wilmington, Delaware",Maryland,811-07912,24797442,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07912&action=getcompany,https://www.sec.gov/Archives/edgar/data/909994/000175272424074117/0001752724-24-074117-index.html,https://www.sec.gov/Archives/edgar/data/909994/000175272424074117/BTOW620BESS013124.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND,NCA,0000818851,818851,"Chicago, Illinois",Massachusetts,811-05235,24560576,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05235&action=getcompany,https://www.sec.gov/Archives/edgar/data/818851/000175272424013474/0001752724-24-013474-index.html,https://www.sec.gov/Archives/edgar/data/818851/000175272424013474/tiaa_NCA.htm
10-K,Annual report,2024-03-27,2023-12-31,Sky Harbour Group Corp,"SKYH, SKYH-WT",0001823587,1823587,"Omaha, Nebraska",Delaware,001-39648,24790523,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39648&action=getcompany,https://www.sec.gov/Archives/edgar/data/1823587/000143774924009585/0001437749-24-009585-index.html,https://www.sec.gov/Archives/edgar/data/1823587/000143774924009585/ex_642913.htm
NPORT-P,,2024-03-25,2024-01-31,Nuveen Municipal Credit Income Fund,NZF,0001137887,1137887,"Chicago, Illinois",Massachusetts,811-10345,24780262,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10345&action=getcompany,https://www.sec.gov/Archives/edgar/data/1137887/000175272424066428/0001752724-24-066428-index.html,https://www.sec.gov/Archives/edgar/data/1137887/000175272424066428/primary_doc.xml
6-K,Current report,2024-03-06,2024-03-06,SOUTHEAST AIRPORT GROUP,"ASR, ASRMF",0001123452,1123452,"Bosques De Las Lomas, Mexico",[],001-15132,24726820,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15132&action=getcompany,https://www.sec.gov/Archives/edgar/data/1123452/000110465924031526/0001104659-24-031526-index.html,https://www.sec.gov/Archives/edgar/data/1123452/000110465924031526/tm248170d1_ex99-1.htm
NPORT-P,,2024-02-29,2023-12-31,LORD ABBETT MUNICIPAL INCOME FUND INC,,0000737800,7378,"Jersey City, New Jersey",Maryland,811-03942,24699725,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03942&action=getcompany,https://www.sec.gov/Archives/edgar/data/7378/000175272424047542/0001752724-24-047542-index.html,https://www.sec.gov/Archives/edgar/data/7378/000175272424047542/primary_doc.xml
NPORT-P,,2024-01-29,2023-11-30,Invesco Municipal Trust,VKQ,0000877463,877463,"Atlanta, Georgia",Massachusetts,811-06362,24572198,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06362&action=getcompany,https://www.sec.gov/Archives/edgar/data/877463/000175272424017969/0001752724-24-017969-index.html,https://www.sec.gov/Archives/edgar/data/877463/000175272424017969/primary_doc.xml
NPORT-P,,2024-01-25,2023-11-30,SCHWAB INVESTMENTS,,0000869365,869365,"San Francisco, California",Massachusetts,811-06200,24561541,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06200&action=getcompany,https://www.sec.gov/Archives/edgar/data/869365/000175272424013817/0001752724-24-013817-index.html,https://www.sec.gov/Archives/edgar/data/869365/000175272424013817/NPORT_2M13_55672429_1123.htm
NPORT-P,,2024-01-25,2023-11-30,SCHWAB INVESTMENTS,,0000869365,869365,"San Francisco, California",Massachusetts,811-06200,24561540,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06200&action=getcompany,https://www.sec.gov/Archives/edgar/data/869365/000175272424013818/0001752724-24-013818-index.html,https://www.sec.gov/Archives/edgar/data/869365/000175272424013818/primary_doc.xml
NPORT-P,,2024-03-25,2024-01-31,MAINSTAY FUNDS TRUST,,0001469192,1469192,"New York, New York",Delaware,811-22321,24779083,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22321&action=getcompany,https://www.sec.gov/Archives/edgar/data/1469192/000175272424066210/0001752724-24-066210-index.html,https://www.sec.gov/Archives/edgar/data/1469192/000175272424066210/primary_doc.xml
NPORT-P,,2024-02-28,2023-12-29,AMG FUNDS,,0001089951,1089951,"Stamford, Connecticut",Massachusetts,811-09521,24694922,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09521&action=getcompany,https://www.sec.gov/Archives/edgar/data/1089951/000175272424046448/0001752724-24-046448-index.html,https://www.sec.gov/Archives/edgar/data/1089951/000175272424046448/primary_doc.xml
