root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
DEF 14A,Proxy statement,2024-03-11,2024-04-23,FIRST HORIZON CORP,"FHN, FHN-PB, FHN-PC, FHN-PD, FHN-PE, FHN-PF",0000036966,36966,"Memphis, Tennessee",Tennessee,001-15185,24738154,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15185&action=getcompany,https://www.sec.gov/Archives/edgar/data/36966/000003696624000018/0000036966-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/36966/000003696624000018/fhn-20240311.htm
DEF 14A,Proxy statement,2024-04-26,2024-04-26,CHIMERIX INC,CMRX,0001117480,111748,"Durham, North Carolina",Delaware,001-35867,24880156,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35867&action=getcompany,https://www.sec.gov/Archives/edgar/data/111748/000111748024000010/0001117480-24-000010-index.html,https://www.sec.gov/Archives/edgar/data/111748/000111748024000010/cmrx-20240426.htm
10-K,Annual report,2024-05-30,2024-01-31,"MIND TECHNOLOGY, INC","MIND, MINDP",0000926423,926423,"The Woodlands, Texas",Delaware,001-13490,241005732,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13490&action=getcompany,https://www.sec.gov/Archives/edgar/data/926423/000143774924018745/0001437749-24-018745-index.html,https://www.sec.gov/Archives/edgar/data/926423/000143774924018745/mind20240131_10ka.htm
DEF 14A,Proxy statement,2024-04-26,2024-04-26,"FTC Solar, Inc.",FTCI,0001828161,1828161,"Austin, Texas",Delaware,001-40350,24884621,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40350&action=getcompany,https://www.sec.gov/Archives/edgar/data/1828161/000095017024049243/0000950170-24-049243-index.html,https://www.sec.gov/Archives/edgar/data/1828161/000095017024049243/2024_proxy_ftc_solar.htm
DEF 14A,Proxy statement,2024-03-25,2024-05-09,VERIZON COMMUNICATIONS INC,VZ,0000732712,732712,"New York, New York",Delaware,001-08606,24779212,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08606&action=getcompany,https://www.sec.gov/Archives/edgar/data/732712/000130817924000279/0001308179-24-000279-index.html,https://www.sec.gov/Archives/edgar/data/732712/000130817924000279/lvz2024_def14a.htm
10-Q,Quarterly report,2024-07-30,2024-03-31,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,"FFIE, FFIEW",0001805521,1805521,"New York, New York",Delaware,001-39395,241158984,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39395&action=getcompany,https://www.sec.gov/Archives/edgar/data/1805521/000162828024033559/0001628280-24-033559-index.html,https://www.sec.gov/Archives/edgar/data/1805521/000162828024033559/ffie-20240331.htm
DEF 14A,Proxy statement,2024-04-10,2024-05-23,"Dime Community Bancshares, Inc. /NY/","DCOM, DCOMP",0000846617,846617,"Hauppauge, New York",New York,001-34096,24835664,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34096&action=getcompany,https://www.sec.gov/Archives/edgar/data/846617/000114036124019078/0001140361-24-019078-index.html,https://www.sec.gov/Archives/edgar/data/846617/000114036124019078/ny20018390x1_def14a.htm
F-1,Registration statement,2024-02-23,,Epsium Enterprise Ltd,,0001883437,1883437,"Macau, China","Virgin Islands, British",333-276313,24667630,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276313&action=getcompany,https://www.sec.gov/Archives/edgar/data/1883437/000121390024016338/0001213900-24-016338-index.html,https://www.sec.gov/Archives/edgar/data/1883437/000121390024016338/ea0200438-f1a2_epsiumenter.htm
PRE 14A,Proxy statement (preliminary),2024-04-17,2024-06-12,"COMSCORE, INC.",SCOR,0001158172,1158172,"Reston, Virginia",Delaware,001-33520,24851476,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33520&action=getcompany,https://www.sec.gov/Archives/edgar/data/1158172/000119312524099140/0001193125-24-099140-index.html,https://www.sec.gov/Archives/edgar/data/1158172/000119312524099140/d714276dpre14a.htm
10-K,Annual report,2024-05-30,2024-01-31,"MIND TECHNOLOGY, INC","MIND, MINDP",0000926423,926423,"The Woodlands, Texas",Delaware,001-13490,241005732,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13490&action=getcompany,https://www.sec.gov/Archives/edgar/data/926423/000143774924018745/0001437749-24-018745-index.html,https://www.sec.gov/Archives/edgar/data/926423/000143774924018745/mind20240131_10ka.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-25,Structure Therapeutics Inc.,GPCR,0001888886,1888886,"South San Francisco, California",Cayman Islands,001-41608,24876466,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41608&action=getcompany,https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/0001104659-24-051972-index.html,https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/tm2412014-1_def14a.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-04,Organon & Co.,OGN,0001821825,1821825,"Jersey City, New Jersey",[],001-40235,24877034,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40235&action=getcompany,https://www.sec.gov/Archives/edgar/data/1821825/000119312524114048/0001193125-24-114048-index.html,https://www.sec.gov/Archives/edgar/data/1821825/000119312524114048/d636354ddef14a.htm
DEF 14A,Proxy statement,2024-03-11,2024-04-23,FIRST HORIZON CORP,"FHN, FHN-PB, FHN-PC, FHN-PD, FHN-PE, FHN-PF",0000036966,36966,"Memphis, Tennessee",Tennessee,001-15185,24738154,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15185&action=getcompany,https://www.sec.gov/Archives/edgar/data/36966/000003696624000018/0000036966-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/36966/000003696624000018/fhn-20240311.htm
DEF 14A,Proxy statement,2024-01-18,2024-03-05,"BrightView Holdings, Inc.",BV,0001734713,1734713,"Blue Bell, Pennsylvania",Delaware,001-38579,24541993,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38579&action=getcompany,https://www.sec.gov/Archives/edgar/data/1734713/000110465924004811/0001104659-24-004811-index.html,https://www.sec.gov/Archives/edgar/data/1734713/000110465924004811/tm242487d3_def14a.htm
DEF 14A,Proxy statement,2024-04-04,2024-05-15,"TrueBlue, Inc.",TBI,0000768899,768899,"Tacoma, Washington",Washington,001-14543,24823343,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14543&action=getcompany,https://www.sec.gov/Archives/edgar/data/768899/000114036124017951/0001140361-24-017951-index.html,https://www.sec.gov/Archives/edgar/data/768899/000114036124017951/ny20016373x1_def14a.htm
DEF 14A,Proxy statement,2024-04-04,2024-05-16,GENTHERM Inc,THRM,0000903129,903129,"Northville, Michigan",Michigan,000-21810,24823089,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-21810&action=getcompany,https://www.sec.gov/Archives/edgar/data/903129/000114036124017925/0001140361-24-017925-index.html,https://www.sec.gov/Archives/edgar/data/903129/000114036124017925/ny20016741x1_def14a.htm
10-K,Annual report,2024-07-01,2024-03-31,Caro Holdings Inc.,CAHO,0001678105,1678105,"Sheffield, United Kingdom",Nevada,000-56630,241088056,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56630&action=getcompany,https://www.sec.gov/Archives/edgar/data/1678105/000164033424001032/0001640334-24-001032-index.html,https://www.sec.gov/Archives/edgar/data/1678105/000164033424001032/caro_10k.htm
10-K,Annual report,2024-02-29,2023-12-31,BIOLIFE SOLUTIONS INC,BLFS,0000834365,834365,"Bothell, Washington",Delaware,001-36362,24705111,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36362&action=getcompany,https://www.sec.gov/Archives/edgar/data/834365/000162828024008061/0001628280-24-008061-index.html,https://www.sec.gov/Archives/edgar/data/834365/000162828024008061/richardsong_amendedandre.htm
20-F,Annual report - foreign issuer,2024-05-14,2023-12-31,37 CAPITAL INC,HHHEF,0000825171,825171,"Vancouver, British Columbia, Canada","British Columbia, Canada",000-16353,24940840,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-16353&action=getcompany,https://www.sec.gov/Archives/edgar/data/825171/000160706224000187/0001607062-24-000187-index.html,https://www.sec.gov/Archives/edgar/data/825171/000160706224000187/hhhef123123form20f.htm
10-K,Annual report,2024-07-16,2024-03-31,LSEB Creative Corp.,LSEB,0001888740,188874,"Sheridan, Wyoming",Wyoming,000-56443,241120398,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56443&action=getcompany,https://www.sec.gov/Archives/edgar/data/188874/000119983524000251/0001199835-24-000251-index.html,https://www.sec.gov/Archives/edgar/data/188874/000119983524000251/lseb-10k.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-13,MAGNACHIP SEMICONDUCTOR Corp,MX,0001325702,1325702,"Luxembourg, Luxembourg",Delaware,001-34791,24891631,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34791&action=getcompany,https://www.sec.gov/Archives/edgar/data/1325702/000119312524122526/0001193125-24-122526-index.html,https://www.sec.gov/Archives/edgar/data/1325702/000119312524122526/d784802ddef14a.htm
DEF 14A,Proxy statement,2024-04-10,2024-04-04,SpartanNash Co,SPTN,0000877422,877422,"Grand Rapids, Michigan",Michigan,000-31127,24834446,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-31127&action=getcompany,https://www.sec.gov/Archives/edgar/data/877422/000095017024043163/0000950170-24-043163-index.html,https://www.sec.gov/Archives/edgar/data/877422/000095017024043163/sptn-20240404.htm
DEF 14A,Proxy statement,2024-04-01,2024-05-08,ALLIENT INC,ALNT,0000046129,46129,"Amherst, New York",Colorado,000-04041,24808788,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-04041&action=getcompany,https://www.sec.gov/Archives/edgar/data/46129/000114036124016876/0001140361-24-016876-index.html,https://www.sec.gov/Archives/edgar/data/46129/000114036124016876/ny20020287x1_def14a.htm
6-K,Current report,2024-05-17,2024-05-17,Brookfield Business Corp,BBUC,0001871130,187113,"New York, New York","British Columbia, Canada",001-41313,24957864,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41313&action=getcompany,https://www.sec.gov/Archives/edgar/data/187113/000110465924062796/0001104659-24-062796-index.html,https://www.sec.gov/Archives/edgar/data/187113/000110465924062796/tm247535d12_ex99-1.htm
DEF 14A,Proxy statement,2024-03-27,2024-05-01,SELECTIVE INSURANCE GROUP INC,"SIGI, SIGIP",0000230557,230557,"Branchville, New Jersey",New Jersey,001-33067,24786746,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33067&action=getcompany,https://www.sec.gov/Archives/edgar/data/230557/000110465924039493/0001104659-24-039493-index.html,https://www.sec.gov/Archives/edgar/data/230557/000110465924039493/tm248488-d2_def14a.htm
PRE 14A,Proxy statement (preliminary),2024-04-09,2024-06-13,Local Bounti Corporation/DE,"LOCL, LOCLW",0001840780,184078,"Hamilton, Montana",Delaware,001-40125,24833129,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40125&action=getcompany,https://www.sec.gov/Archives/edgar/data/184078/000114036124018871/0001140361-24-018871-index.html,https://www.sec.gov/Archives/edgar/data/184078/000114036124018871/ny20021053x1_pre14a.htm
DEF 14A,Proxy statement,2024-03-20,2024-05-02,WOLVERINE WORLD WIDE INC /DE/,WWW,0000110471,110471,"Rockford, Michigan",Michigan,001-06024,24768288,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06024&action=getcompany,https://www.sec.gov/Archives/edgar/data/110471/000114036124014365/0001140361-24-014365-index.html,https://www.sec.gov/Archives/edgar/data/110471/000114036124014365/ny20015847x1_def14a.htm
DEF 14A,Proxy statement,2024-03-07,2024-04-08,GOODYEAR TIRE & RUBBER CO /OH/,GT,0000042582,42582,"Akron, Ohio",Ohio,001-01927,24729650,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-01927&action=getcompany,https://www.sec.gov/Archives/edgar/data/42582/000119312524061978/0001193125-24-061978-index.html,https://www.sec.gov/Archives/edgar/data/42582/000119312524061978/d797798ddef14a1.pdf
DEF 14A,Proxy statement,2024-03-27,2024-05-10,LOUISIANA-PACIFIC CORP,LPX,0000060519,60519,"Nashville, Tennessee",Delaware,001-07107,24785991,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-07107&action=getcompany,https://www.sec.gov/Archives/edgar/data/60519/000110465924039413/0001104659-24-039413-index.html,https://www.sec.gov/Archives/edgar/data/60519/000110465924039413/tm2322257d4_def14a.htm
DEF 14A,Proxy statement,2024-03-28,2024-05-14,"Motorola Solutions, Inc.",MSI,0000068505,68505,"Chicago, Illinois",Delaware,001-07221,24793562,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-07221&action=getcompany,https://www.sec.gov/Archives/edgar/data/68505/000119312524079648/0001193125-24-079648-index.html,https://www.sec.gov/Archives/edgar/data/68505/000119312524079648/d517482ddef14a.htm
10-K,Annual report,2024-04-02,2023-12-31,Eightco Holdings Inc.,OCTO,0001892492,1892492,"Easton, Pennsylvania",Delaware,001-41033,24812056,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41033&action=getcompany,https://www.sec.gov/Archives/edgar/data/1892492/000149315224012608/0001493152-24-012608-index.html,https://www.sec.gov/Archives/edgar/data/1892492/000149315224012608/form10-k.htm
20-F,Annual report - foreign issuer,2024-05-01,2023-12-31,AKANDA CORP.,AKAN,0001888014,1888014,"New Romney, United Kingdom","Ontario, Canada",001-41324,24902034,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41324&action=getcompany,https://www.sec.gov/Archives/edgar/data/1888014/000121390024038353/0001213900-24-038353-index.html,https://www.sec.gov/Archives/edgar/data/1888014/000121390024038353/ea0204189-20f_akanda.htm
6-K,Current report,2024-04-10,2023-12-31,AngloGold Ashanti PLC,AU,0001973832,1973832,"Staines-upon-thames, Surrey, United Kingdom",[],001-41815,24834202,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41815&action=getcompany,https://www.sec.gov/Archives/edgar/data/1973832/000162828024015550/0001628280-24-015550-index.html,https://www.sec.gov/Archives/edgar/data/1973832/000162828024015550/anglogoldashantiukannualre.pdf
DEF 14A,Proxy statement,2024-04-08,2024-04-08,CHEMED CORP,CHE,0000019584,19584,"Cincinnati, Ohio",Delaware,001-08351,24828395,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08351&action=getcompany,https://www.sec.gov/Archives/edgar/data/19584/000156276224000082/0001562762-24-000082-index.html,https://www.sec.gov/Archives/edgar/data/19584/000156276224000082/che-20240408xdef14a.htm
DEF 14A,Proxy statement,2024-03-06,2024-04-17,"Akili, Inc.",AKLI,0001850266,1850266,"Boston, Massachusetts",[],001-40558,24725907,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40558&action=getcompany,https://www.sec.gov/Archives/edgar/data/1850266/000119312524060719/0001193125-24-060719-index.html,https://www.sec.gov/Archives/edgar/data/1850266/000119312524060719/d633579ddef14a.htm
DEFR14A,Proxy statement,2024-04-17,,"Marpai, Inc.",MRAI,0001844392,1844392,"Tampa, Florida",Delaware,001-40904,24850921,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40904&action=getcompany,https://www.sec.gov/Archives/edgar/data/1844392/000095017024045088/0000950170-24-045088-index.html,https://www.sec.gov/Archives/edgar/data/1844392/000095017024045088/2024_proxy_statement_fin.htm
DEF 14A,Proxy statement,2024-04-19,2024-06-03,"Warner Bros. Discovery, Inc.",WBD,0001437107,1437107,"New York, New York",Delaware,001-34177,24855690,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34177&action=getcompany,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000102/0001437107-24-000102-index.html,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000102/a2024wbdproxy_courtesyxcopy.pdf
DEF 14A,Proxy statement,2024-04-12,2024-05-23,SBA COMMUNICATIONS CORP,SBAC,0001034054,1034054,"Boca Raton, Florida",Florida,001-16853,24841849,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16853&action=getcompany,https://www.sec.gov/Archives/edgar/data/1034054/000119312524094748/0001193125-24-094748-index.html,https://www.sec.gov/Archives/edgar/data/1034054/000119312524094748/d778552ddef14a.htm
DEF 14A,Proxy statement,2024-03-14,2024-03-14,"Marpai, Inc.",MRAI,0001844392,1844392,"Tampa, Florida",Delaware,001-40904,24749622,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40904&action=getcompany,https://www.sec.gov/Archives/edgar/data/1844392/000095017024031439/0000950170-24-031439-index.html,https://www.sec.gov/Archives/edgar/data/1844392/000095017024031439/copy_of_2024_proxy_state.htm
DEF 14A,Proxy statement,2024-04-04,2024-05-14,"Coeur Mining, Inc.",CDE,0000215466,215466,"Chicago, Illinois",Delaware,001-08641,24823538,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08641&action=getcompany,https://www.sec.gov/Archives/edgar/data/215466/000114036124017966/0001140361-24-017966-index.html,https://www.sec.gov/Archives/edgar/data/215466/000114036124017966/ny20018623x1_def14a.htm
20-F,Annual report - foreign issuer,2024-03-28,2023-12-31,GOLD FIELDS LTD,"GFI, GFIOF",0001172724,1172724,"Sandton, South Africa",[],001-31318,24795307,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31318&action=getcompany,https://www.sec.gov/Archives/edgar/data/1172724/000117272424000017/0001172724-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/1172724/000117272424000017/gfi-20231231.htm
N-CSR,Annual shareholder report,2024-05-17,2024-03-31,John Hancock Funds III,,0001329954,1329954,"Boston, Massachusetts",Massachusetts,811-21777,24958819,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21777&action=getcompany,https://www.sec.gov/Archives/edgar/data/1329954/000168386324003933/0001683863-24-003933-index.html,https://www.sec.gov/Archives/edgar/data/1329954/000168386324003933/f38745d1.htm
DEF 14A,Proxy statement,2024-06-07,2024-07-25,Arcadium Lithium plc,"ALTM, ARLTF",0001977303,1977303,"Shannon, Co. Clare V14 E3 70, Ireland",Jersey,001-41907,241027189,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41907&action=getcompany,https://www.sec.gov/Archives/edgar/data/1977303/000114036124029209/0001140361-24-029209-index.html,https://www.sec.gov/Archives/edgar/data/1977303/000114036124029209/ny20027999x1_def14a.htm
10-K,Annual report,2024-03-26,2023-12-31,CoJax Oil & Gas Corp,CJAX,0001763925,1763925,"Arlington, Virginia",Virginia,000-56386,24783023,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56386&action=getcompany,https://www.sec.gov/Archives/edgar/data/1763925/000175392624000615/0001753926-24-000615-index.html,https://www.sec.gov/Archives/edgar/data/1763925/000175392624000615/g084062_10k.htm
DEF 14A,Proxy statement,2024-07-26,2024-07-26,AGILYSYS INC,AGYS,0000078749,78749,"Alpharetta, Georgia",Delaware,000-05734,241146729,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-05734&action=getcompany,https://www.sec.gov/Archives/edgar/data/78749/000095017024086874/0000950170-24-086874-index.html,https://www.sec.gov/Archives/edgar/data/78749/000095017024086874/agys-20240726.htm
DEF 14A,Proxy statement,2024-04-19,2024-06-13,Local Bounti Corporation/DE,"LOCL, LOCLW",0001840780,184078,"Hamilton, Montana",Delaware,001-40125,24858220,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40125&action=getcompany,https://www.sec.gov/Archives/edgar/data/184078/000114036124020795/0001140361-24-020795-index.html,https://www.sec.gov/Archives/edgar/data/184078/000114036124020795/ny20021053x2_def14a.htm
DEF 14A,Proxy statement,2024-04-05,2024-05-23,MORGAN STANLEY,"MS, MS-PA, MS-PE, MS-PF, MS-PI, MS-PK, MS-PL, MS-PO, MS-PP, MSTLW",0000895421,895421,"New York, New York",Delaware,001-11758,24826409,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11758&action=getcompany,https://www.sec.gov/Archives/edgar/data/895421/000114036124018302/0001140361-24-018302-index.html,https://www.sec.gov/Archives/edgar/data/895421/000114036124018302/ny20020759x1_courtesy.pdf
DEF 14A,Proxy statement,2024-04-04,2023-12-31,SM Energy Co,SM,0000893538,893538,"Denver, Colorado",Delaware,001-31539,24823489,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31539&action=getcompany,https://www.sec.gov/Archives/edgar/data/893538/000089353824000022/0000893538-24-000022-index.html,https://www.sec.gov/Archives/edgar/data/893538/000089353824000022/sm-20240402.htm
DEF 14A,Proxy statement,2024-04-23,2024-06-07,SES AI Corp,"SES, SES-WT",0001819142,1819142,"Woburn, Massachusetts",[],001-39845,24865124,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39845&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819142/000181914224000018/0001819142-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/1819142/000181914224000018/ses-20240607xdef14a.htm
S-1,Registration statement,2024-01-17,,GraniteShares Platinum Trust,PLTM,0001690842,1690842,"New York, New York",New York,333-276531,24536364,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276531&action=getcompany,https://www.sec.gov/Archives/edgar/data/1690842/000149315224002519/0001493152-24-002519-index.html,https://www.sec.gov/Archives/edgar/data/1690842/000149315224002519/forms-1.htm
DEF 14A,Proxy statement,2024-04-02,2024-05-02,Encompass Health Corp,EHC,0000785161,785161,"Birmingham, Alabama",Delaware,001-10315,24813927,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10315&action=getcompany,https://www.sec.gov/Archives/edgar/data/785161/000078516124000020/0000785161-24-000020-index.html,https://www.sec.gov/Archives/edgar/data/785161/000078516124000020/ehc-20240401.htm
DEF 14A,Proxy statement,2024-05-22,2024-01-31,Snowflake Inc.,SNOW,0001640147,1640147,"Bozeman, Montana",Delaware,001-39504,24973303,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39504&action=getcompany,https://www.sec.gov/Archives/edgar/data/1640147/000164014724000123/0001640147-24-000123-index.html,https://www.sec.gov/Archives/edgar/data/1640147/000164014724000123/snow-20240522.htm
10-K,Annual report,2024-04-29,2023-12-31,"Azitra, Inc.",AZTR,0001701478,1701478,"Branford, Connecticut",Delaware,001-41705,24890590,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41705&action=getcompany,https://www.sec.gov/Archives/edgar/data/1701478/000149315224016954/0001493152-24-016954-index.html,https://www.sec.gov/Archives/edgar/data/1701478/000149315224016954/form10-ka.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-20,SJW GROUP,SJW,0000766829,766829,"San Jose, California",Delaware,001-08966,24885946,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08966&action=getcompany,https://www.sec.gov/Archives/edgar/data/766829/000076682924000043/0000766829-24-000043-index.html,https://www.sec.gov/Archives/edgar/data/766829/000076682924000043/sjw-20240426.htm
10-K,Annual report,2024-03-25,2023-12-31,180 Life Sciences Corp.,"ATNF, ATNFW",0001690080,169008,"Palo Alto, California",Delaware,001-38105,24776734,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38105&action=getcompany,https://www.sec.gov/Archives/edgar/data/169008/000121390024025262/0001213900-24-025262-index.html,https://www.sec.gov/Archives/edgar/data/169008/000121390024025262/ea0200233-10k_180lif.htm
PRE 14A,Proxy statement (preliminary),2024-07-26,2024-09-23,FEDEX CORP,FDX,0001048911,1048911,"Memphis, Tennessee",Delaware,001-15829,241147093,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1048911/000130817924000656/0001308179-24-000656-index.html,https://www.sec.gov/Archives/edgar/data/1048911/000130817924000656/fdx4341161-pre14a.htm
6-K,Current report,2024-03-11,2024-03-11,Grown Rogue International Inc.,GRUSF,0001463000,1463,"Medford, Oregon","Ontario, Canada",000-53646,24736431,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-53646&action=getcompany,https://www.sec.gov/Archives/edgar/data/1463/000182912624001497/0001829126-24-001497-index.html,https://www.sec.gov/Archives/edgar/data/1463/000182912624001497/grownrogue_ex99-26.htm
10-K,Annual report,2024-02-22,2023-12-31,"RingCentral, Inc.",RNG,0001384905,1384905,"Belmont, California",[],001-36089,24666244,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36089&action=getcompany,https://www.sec.gov/Archives/edgar/data/1384905/000138490524000013/0001384905-24-000013-index.html,https://www.sec.gov/Archives/edgar/data/1384905/000138490524000013/rng-20231231.htm
10-K,Annual report,2024-04-22,2023-12-31,"FITLIFE BRANDS, INC.",FTLF,0001374328,1374328,"Omaha, Nebraska",Nevada,001-41803,24860113,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41803&action=getcompany,https://www.sec.gov/Archives/edgar/data/1374328/000143774924012657/0001437749-24-012657-index.html,https://www.sec.gov/Archives/edgar/data/1374328/000143774924012657/ftlf20231231_10ka.htm
S-1,Registration statement,2024-01-30,,Triller Corp.,ILLR,0001936037,1936037,"Los Angeles, California",Delaware,333-273623,24575503,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-273623&action=getcompany,https://www.sec.gov/Archives/edgar/data/1936037/000119312524018485/0001193125-24-018485-index.html,https://www.sec.gov/Archives/edgar/data/1936037/000119312524018485/d356530dex107.htm
PRE 14A,Proxy statement (preliminary),2024-04-09,2024-06-20,Olo Inc.,OLO,0001431695,1431695,"New York, New York",Delaware,001-40213,24832986,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40213&action=getcompany,https://www.sec.gov/Archives/edgar/data/1431695/000114036124018865/0001140361-24-018865-index.html,https://www.sec.gov/Archives/edgar/data/1431695/000114036124018865/ny20018796x1_pre14a.htm
DEF 14A,Proxy statement,2024-04-08,2024-05-23,GENWORTH FINANCIAL INC,GNW,0001276520,127652,"Richmond, Virginia",Delaware,001-32195,24828153,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32195&action=getcompany,https://www.sec.gov/Archives/edgar/data/127652/000130817924000468/0001308179-24-000468-index.html,https://www.sec.gov/Archives/edgar/data/127652/000130817924000468/gnw_courtesy-pdf.pdf
10-K,Annual report,2024-04-01,2023-12-31,"DIGITAL ALLY, INC.",DGLY,0001342958,1342958,"Lenexa, Kansas",Nevada,001-33899,24809328,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33899&action=getcompany,https://www.sec.gov/Archives/edgar/data/1342958/000149315224012365/0001493152-24-012365-index.html,https://www.sec.gov/Archives/edgar/data/1342958/000149315224012365/form10-k.htm
DEF 14A,Proxy statement,2024-04-08,2024-05-23,FIRST BANCORP /PR/,FBP,0001057706,1057706,"San Juan, Puerto Rico",Puerto Rico,001-14793,24830513,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14793&action=getcompany,https://www.sec.gov/Archives/edgar/data/1057706/000114036124018674/0001140361-24-018674-index.html,https://www.sec.gov/Archives/edgar/data/1057706/000114036124018674/ny20019846x1_def14a.htm
424B3,Prospectus,2024-01-29,,"FG Financial Group, Inc.","FGF, FGFPP",0001591890,159189,"Itasca, Illinois",[],333-276432,24570641,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276432&action=getcompany,https://www.sec.gov/Archives/edgar/data/159189/000149315224004085/0001493152-24-004085-index.html,https://www.sec.gov/Archives/edgar/data/159189/000149315224004085/form424b3.htm
DEF 14A,Proxy statement,2024-04-25,2024-04-25,ChromaDex Corp.,CDXC,0001386570,138657,"Los Angeles, California",Delaware,001-37752,24876042,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37752&action=getcompany,https://www.sec.gov/Archives/edgar/data/138657/000162828024018138/0001628280-24-018138-index.html,https://www.sec.gov/Archives/edgar/data/138657/000162828024018138/cdxc-20240425.htm
